Date;Open;High;Low;Close;Volume
09.08.2018;60084,74;60455,75;59816,8;60455,75;46587326
10.08.2018;59884,39;59996,01;58783,91;58783,91;45749149
13.08.2018;58673,72;59047,26;58457,28;58882,57;43282488
14.08.2018;59143,88;59345,29;58726,49;59114,08;41111921
16.08.2018;58806,55;58975,7;58515,64;58921,44;42362520
17.08.2018;58875,02;58943,34;58117,88;58130,92;51720903
20.08.2018;58412,32;58589,84;58311,85;58371,01;56024422
21.08.2018;58544,89;59361,23;58519,86;59283,11;50880037
22.08.2018;59195,08;59796,49;59121,32;59546,09;52215144
23.08.2018;59569,11;60169,39;59395,37;60044,45;53483684
24.08.2018;59997,71;60070,73;59819,06;59900,47;34632033
27.08.2018;60119,55;61114,2;60119,55;61083,54;37957370
28.08.2018;61256,18;61604,01;60969,78;61426,67;47320873
29.08.2018;61375,26;61410,28;61106,59;61225,82;52144882
30.08.2018;61246,21;61403,42;60621,69;60690,32;54764497
31.08.2018;60535,16;60581,96;60120,01;60201,08;65400901
03.09.2018;60218,66;60840,72;60211,73;60312,92;49901614
04.09.2018;60426,67;60685,49;59268,16;59418,32;58495953
05.09.2018;59300,18;59480,81;58735;58735;72676327
06.09.2018;58680,07;58910,19;58460,6;58469,6;74619367
07.09.2018;58470,28;58660,55;57460,3;57580,05;72437095
10.09.2018;57673,03;57855,42;57432,53;57843,93;50057246
11.09.2018;58115,14;58163,43;57329,5;57575,14;69316281
12.09.2018;57717,77;57954,89;56858,6;56858,6;73610737
13.09.2018;57207,06;57732,33;57207,06;57493,38;54655109
14.09.2018;57800,44;57800,44;57236,66;57632,29;68257744
17.09.2018;57565,59;57565,59;57034,26;57048,33;62991378
18.09.2018;57246,31;57820,53;57163,25;57527,82;54187991
19.09.2018;57866,8;58287,94;57412,72;58117,99;60198642
20.09.2018;58206,88;58443,22;58041,92;58231,57;66799741
21.09.2018;58474,81;58792,94;58225,66;58237,83;220176506
24.09.2018;58305,26;58900,87;58305,26;58887,53;61829257
25.09.2018;58933,7;59518,46;58879,51;59106,29;62783382
26.09.2018;59248,7;59450,56;59066,07;59450,56;43264361
27.09.2018;59298,24;59616,58;59082,36;59616,27;48182175
28.09.2018;59400,89;59553,17;58463,09;58974,76;51798188
01.10.2018;59152,37;59647,34;58888,39;58957,02;30038409
02.10.2018;58653,87;58824,14;58479,85;58824,14;36559854
03.10.2018;59070,64;59295,17;58953,31;59192,45;41506373
04.10.2018;58979,69;59137,39;58594,35;58736,08;42306396
05.10.2018;58711,34;58774,87;58326,09;58415,84;42062952
08.10.2018;58272,17;58272,17;57515,36;57515,36;29315808
09.10.2018;57517,24;58039,07;57348,76;57899,81;30771999
10.10.2018;58068,68;58068,68;56773,37;56830,18;37269830
11.10.2018;55769,57;56348,35;55628,34;55941,06;48936890
12.10.2018;56384,92;56686,54;56320,53;56516,02;40687822
15.10.2018;56590,24;56612,66;56097,81;56227,33;33374882
16.10.2018;56405,5;57173,6;56338,88;57156,19;45215626
17.10.2018;57471,91;57578,04;56574,25;56879,27;49669102
18.10.2018;56830,7;56989,71;56437,39;56560,93;37715144
19.10.2018;56605,77;56772,67;56089,84;56642,84;33923199
22.10.2018;56834,41;56955,9;56302,1;56516,23;28774546
23.10.2018;55985,51;56197,01;55490,46;55490,46;30943535
24.10.2018;55740,14;55758,12;55379,91;55379,91;30601405
25.10.2018;54736,24;55312,18;54555,59;55271,63;33440439
26.10.2018;55139,26;55180,92;54027,32;54027,32;30300893
29.10.2018;54262,62;54685,35;54066,64;54286,29;30165040
30.10.2018;54393,01;54608,78;54071,49;54608,78;32239802
31.10.2018;54994,51;55313,31;54944,79;55312,71;49399698
02.11.2018;56001,09;56538,5;56001,09;56321,58;44737998
05.11.2018;56239,45;57003,91;56212,16;57000,37;33784951
06.11.2018;57160,07;57160,07;56612,95;56926,12;43444412
07.11.2018;56897,38;57948,62;56897,38;57818,43;69123329
08.11.2018;57996,3;58244,49;57534,48;57655,73;55950239
09.11.2018;57423,36;57423,36;56802,85;56924,39;35304766
13.11.2018;56660,02;57099,96;56468,8;56652,31;34855526
14.11.2018;56476,26;57068,04;56162,99;56865,17;82995527
15.11.2018;56985,63;57289,36;56328,96;56329,01;79999793
16.11.2018;56590,38;56754,88;54866,97;55442,1;76529143
19.11.2018;55573,38;55911,21;55161,98;55911,21;65979111
20.11.2018;55635,47;55937,47;54985,95;55205,54;96050532
21.11.2018;55442,42;56456,08;55442,42;56451,9;117369400
22.11.2018;56497,01;57015,13;56294,27;56932,62;77692337
23.11.2018;56885,71;57014,33;56490,84;56788,04;86831703
26.11.2018;57070,53;57255,14;56271,69;56472,16;54819840
27.11.2018;56478,94;56800,62;56319,78;56763,67;65594837
28.11.2018;56890,9;57641,66;56890,9;57633,26;69295911
29.11.2018;58007,08;58412,94;57957,89;58412,94;51343820
30.11.2018;58356,5;58356,63;57736,66;58203,39;90714206
03.12.2018;58933,32;59249,71;58810,94;59176,6;54004543
04.12.2018;59026,51;59558,44;58828,34;59558,44;64842422
05.12.2018;58750,56;59707,73;58532,5;59707,73;67222669
06.12.2018;59113,69;59158,92;58323,45;58409,09;57066827
07.12.2018;58784,5;58998,44;58002,7;58180,45;48104411
10.12.2018;57927,01;58163,52;57383,84;57385,01;40646867
11.12.2018;57750,92;57784,4;56961,82;56961,82;54025119
12.12.2018;57180,67;58036,04;57094,98;58036,04;74211254
13.12.2018;58227,13;58978,88;57953,31;58952,55;74490297
14.12.2018;58502,88;58972,97;58393,12;58780,55;81572225
17.12.2018;58643,41;58883,22;58176,7;58186,34;50196203
18.12.2018;58003,48;58740,42;57793,42;58719,27;81789386
19.12.2018;58695,35;59223,65;58648,7;59223,65;84523487
20.12.2018;58646,01;58772,93;58102,9;58349,03;64835691
21.12.2018;58188,73;58301,42;56655,36;57331,35;111132639
27.12.2018;57800,92;57954,07;57108,77;57183,28;39320711
28.12.2018;57384,35;57807,43;57346,68;57690,5;37534716
02.01.2019;57494,06;58291,59;57090,34;58290,21;25417940
03.01.2019;58055,17;58118,09;57116,19;57192,42;30761455
04.01.2019;57489,96;58004,64;57464,86;57947,51;33530663
07.01.2019;58270,9;58971,42;58270,9;58971,42;39923428
08.01.2019;58884,37;59005,87;58488,32;58906,77;37751792
09.01.2019;59020,75;59383,45;58898,25;59336,58;49757879
10.01.2019;59031,07;59219,23;58656,33;59219,23;39324693
11.01.2019;59519,12;59903,73;59030,22;59322,53;50332891
14.01.2019;59029,04;59259,46;58790,46;59112,53;38948051
15.01.2019;59408,36;59548,01;59031,75;59439,56;35825484
16.01.2019;59636,04;59983,42;59410,7;59983,42;37213515
17.01.2019;59836,75;60194,18;59778,78;59894,9;38298029
18.01.2019;60168,95;60384,98;59854,36;60289,51;40817096
21.01.2019;60217,36;60230,05;59717,83;59865,51;21107318
22.01.2019;59642,29;60089,16;59587,24;59734,92;39723984
23.01.2019;59683,59;60937,16;59615,86;60788,89;47295243
24.01.2019;60891,65;61128,08;60407,55;60791,02;37365607
25.01.2019;60998,72;61040,21;60509,39;60661,36;44216782
28.01.2019;60722,49;60723,01;59815,09;60165,13;37693792
29.01.2019;60112,43;60489,75;59941,23;60228,41;35750270
30.01.2019;60327,49;60341,73;59674,89;59849,24;37122366
31.01.2019;60295,81;60517,62;60036,59;60367,42;40128546
01.02.2019;60455,3;60660,31;60258,14;60660,31;28005003
04.02.2019;60670,06;61034,78;60440,48;60658,28;33085754
05.02.2019;60845,59;61178,11;60587,56;61147,18;41639822
06.02.2019;61188,1;61402,29;61061,4;61319,01;40705033
07.02.2019;61136,64;61142,03;60296,16;60422,38;35398335
08.02.2019;60299,68;60358,16;60121,43;60280,51;38293553
11.02.2019;60332,84;60705,22;60221,65;60221,65;42137443
12.02.2019;60523,5;60625,28;60245,26;60534,92;49708242
13.02.2019;60718,11;60747,38;59763,25;59957,09;38258405
14.02.2019;60014,13;60043,16;59315,68;59348,4;46157536
15.02.2019;59276,26;59905,48;59276,26;59814,26;31035946
18.02.2019;59933,58;60005,47;59485,04;59589,02;28686984
19.02.2019;59571,23;59831,93;59346,39;59477,32;38383560
20.02.2019;59743,34;60409,3;59696,82;60409,3;42723441
21.02.2019;60408,65;60576,47;59734,38;59938,07;40200820
22.02.2019;60053,88;60585,72;60053,88;60274,56;38361562
25.02.2019;60571,43;60875,07;60169,72;60721,87;32352243
26.02.2019;60563,66;60619,29;60428,26;60564,73;42099079
27.02.2019;60570,57;60646,22;59932,27;59969,56;59439701
28.02.2019;60002,87;60247,48;59903,7;59903,7;32095583
01.03.2019;60229,65;60353,64;59987,5;60076,61;36112292
04.03.2019;60364,27;60421,29;59795,06;59888,03;42893947
05.03.2019;59818,78;60136,04;59691,24;59743,42;27893773
06.03.2019;59858,85;59978,81;59739,43;59978,8;35310457
07.03.2019;59942,79;60131,08;59568,36;59638,3;33305748
08.03.2019;59377,87;59507,53;59178,82;59436,39;30262646
11.03.2019;59552,07;59660,42;59416,74;59469,72;34741919
12.03.2019;59855,42;59855,42;59492,87;59669,47;36453696
13.03.2019;59546,66;59914,15;59515,79;59895,92;42786588
14.03.2019;59929,65;60057,02;59760,58;60002,72;33627815
15.03.2019;60066,63;60907,28;59971,09;60706,57;92878911
18.03.2019;60811,53;60929,65;60636,55;60683,38;40494690
19.03.2019;60767,32;61091,6;60713,07;60788,46;46284555
20.03.2019;60763,84;60885,92;60604,55;60788,38;30782824
21.03.2019;60892,97;60976,51;60700,35;60976,51;36232626
22.03.2019;60991,61;61057,05;60097,1;60097,1;28524387
25.03.2019;59820,69;59998,87;59574,84;59759,16;26241510
26.03.2019;59806,5;60026,06;59800,82;60026,06;22007250
27.03.2019;60094,99;60172,64;59798,73;59848,76;29681757
28.03.2019;59883,11;60023,21;59695,11;59752,66;25817587
29.03.2019;59989,13;60071,11;59574,27;59668,03;40948307
01.04.2019;60060,64;60451,41;60040,96;60342,05;24893217
02.04.2019;60530,42;61269,03;60530,36;61071,19;28602406
03.04.2019;61479,27;61941,09;61467,19;61924,86;34039573
04.04.2019;61828,21;62009,9;61432,27;61533,27;33005596
05.04.2019;61811,61;61811,61;60755,88;60755,88;35436496
08.04.2019;60902,69;61020,44;60735,25;60922,1;24535267
09.04.2019;61015,8;61322,23;60906,88;61097,07;31338808
10.04.2019;61140,3;61556,46;61088,03;61556,46;33490284
11.04.2019;61651,07;61674,73;61115,52;61168,92;25864093
12.04.2019;61356,88;61378,45;60939,05;60969,26;25266004
15.04.2019;60975,16;61107,99;60689,15;60812,06;23817835
16.04.2019;60967,16;61067,07;60810,73;61067,07;31474006
17.04.2019;61115,89;61584,42;61040,96;61166;47039853
18.04.2019;61092,17;61097,01;60642,74;60910,11;28085300
23.04.2019;60949,19;61004,08;60779,31;60938,98;18652670
24.04.2019;61024,55;61044,3;60670,11;60959,72;33376214
25.04.2019;60894,97;60897,52;60465,99;60680,62;29942449
26.04.2019;60624,92;60990,17;60541,15;60990,17;28378713
29.04.2019;61049,56;61069,77;60632,21;60865,49;29943912
30.04.2019;60728,25;60751,57;59912,71;60145,5;39745582
02.05.2019;60086,35;60145,15;59703,38;59744,3;29970474
06.05.2019;59049,79;59347,83;58815,7;59087,98;39572981
07.05.2019;59133,03;59178,44;57844,03;57845,47;41279452
08.05.2019;57956,36;58161,79;57402,07;57522,36;38277498
09.05.2019;57405,48;57637,14;56580,29;56637,25;37110589
10.05.2019;57082,82;57348,62;56729,18;56913,26;35927384
13.05.2019;56996,69;57061,45;56022,03;56389,14;33719668
14.05.2019;56632,77;56788,76;56143,17;56209,08;38968437
15.05.2019;56576,02;56590,95;56025,74;56373,36;44617632
16.05.2019;56583,36;56760,69;56184,95;56664,5;33866981
17.05.2019;56611,73;56613,31;56226,36;56561,79;29350897
20.05.2019;56631,27;56653,96;55999,93;56317,39;28905288
21.05.2019;56376,96;56776,12;56305,2;56772,23;35459678
22.05.2019;56715,06;57476,13;56622,91;57264,89;31882706
23.05.2019;57164,41;57166,82;56351,13;56351,13;32317347
24.05.2019;56513,66;56820,84;56469,81;56753,79;28546871
27.05.2019;56813,16;56973,65;56531,41;56781,5;16477402
28.05.2019;56846,57;57287,96;56736,41;56920,14;64693952
29.05.2019;56711,54;56871,67;56419,34;56870,63;42919505
30.05.2019;56980,42;57682,76;56980,42;57566,83;41782984
31.05.2019;57186,84;57909,95;56991,38;57909,95;35800890
03.06.2019;57829,53;58084,17;57705,23;57857,73;26160093
04.06.2019;57873,91;57959,58;57587,37;57781,8;33621389
05.06.2019;57909,72;57972,75;57524,06;57601,52;38757367
06.06.2019;57675,37;58599,91;57642,14;58360,5;58143131
07.06.2019;58410,33;58950,89;58398,57;58852,53;41644676
10.06.2019;59096,61;59181,32;58695,54;58895,99;33066601
11.06.2019;58927,04;59280,93;58804;59200,36;42799548
12.06.2019;59003,12;59135,03;58531,98;58917,55;42294557
13.06.2019;58868,26;59575,69;58820,77;59374,38;36400874
14.06.2019;59351;59370,86;59050,74;59092,01;30760328
17.06.2019;59167,19;59238,4;58756,95;58857,01;34307394
18.06.2019;58845,78;59936,46;58788,22;59936,46;48408292
19.06.2019;59909,76;59950,65;59693,03;59738,56;31474523
21.06.2019;59898,71;60186,06;59231,9;59433,13;71764034
24.06.2019;59689,41;60008,84;59583,18;60003,9;29985044
25.06.2019;59896,86;59974,53;59333,4;59480,64;40174260
26.06.2019;59642,41;59852,7;59466,48;59852,7;51799227
27.06.2019;59975,48;60536,87;59975,28;60293,37;50773723
28.06.2019;60325,28;60379,48;60120,24;60187,43;29386095
01.07.2019;60938,78;60972,83;60266,47;60323,79;32133489
02.07.2019;60519,06;60538,16;59895,33;60538,16;32988047
03.07.2019;60485,59;60755,14;60410,77;60671,76;30845907
04.07.2019;60704,25;60944,69;60546,28;60888,98;27373931
05.07.2019;60936,12;60958,28;60502,07;60628,11;34723306
08.07.2019;60495,51;60809,15;60390,15;60582,98;34517252
09.07.2019;60523,27;60529,64;60022,97;60199,83;34815857
10.07.2019;60202,13;60783,89;60074,82;60242,61;53948859
11.07.2019;60513,93;60803,39;60228,62;60362,11;36319472
12.07.2019;60504,84;60548,91;60374,11;60378;35388962
15.07.2019;60543,31;60800,03;60363,37;60527,98;28550602
16.07.2019;60596,79;60652,05;60299,38;60372,23;40648150
17.07.2019;60248,12;60293,9;59883,51;59975,08;50535212
18.07.2019;59710,84;60252,11;59626,82;60192,6;37221293
19.07.2019;60643,15;61005,48;60639,63;60902,04;37532876
22.07.2019;60840,13;61089,67;60775,18;60929,94;25434671
23.07.2019;60997,88;61029,19;60670,03;60750,64;26858815
24.07.2019;60819,34;60832,89;60603,41;60776,71;30207384
25.07.2019;60991,64;61008,09;60229,93;60249,72;30827494
26.07.2019;60282,23;60344,77;60016,7;60146,67;27490761
29.07.2019;60151,58;60211,18;59576,04;59678,7;23260043
30.07.2019;59682,53;59816,3;59430,05;59430,05;31062305
31.07.2019;59445,3;59852,05;59393,13;59670,6;42718299
01.08.2019;59512,63;59755,35;58759,72;58863,73;35697028
02.08.2019;58567,15;58667,9;58360,55;58360,55;26556045
05.08.2019;58081,75;58132,06;57157,8;57157,8;36524217
06.08.2019;57299,72;57490,9;57057,28;57082,76;40409077
07.08.2019;57252,42;57475,67;56361,81;56625,18;37676808
08.08.2019;57141,21;57293,54;57013,15;57102,69;29608397
09.08.2019;57235,1;57289,08;56175,41;56316,19;34020398
12.08.2019;56551,4;56631,39;55778,23;55915,51;23700065
13.08.2019;55939,51;57286,98;55828,9;57024,9;35071924
14.08.2019;56947,41;56947,41;55632,8;55634,7;34022369
16.08.2019;55811,11;55973,81;55066,72;55227,6;36653830
19.08.2019;55756,53;56200,96;55678,3;56035,15;35868142
20.08.2019;56198,21;56279,34;55735,81;56204,55;32181106
21.08.2019;56211,7;56617,12;56121,78;56121,78;26463803
22.08.2019;56165,08;56520,1;55956,43;56118,92;31380765
23.08.2019;56370,88;56567,95;55610,59;56047,39;30456687
26.08.2019;55526,02;56133,11;55496,48;55909,06;24379580
27.08.2019;56006,37;56099,78;55516,19;55881,98;57695921
28.08.2019;56108,89;56108,89;54702,14;54846,48;36309983
29.08.2019;54900,49;55356,91;54818,36;55273,05;28251397
30.08.2019;55358,11;56765,57;55358,11;56739,53;37572555
02.09.2019;56861,56;56982,12;56669,56;56965,68;17813943
03.09.2019;56841,52;56842,29;56004,74;56237,4;27324663
04.09.2019;56567;56938,9;56171,79;56176,46;41865258
05.09.2019;56453,49;56648,94;55982,14;56358,3;35115203
06.09.2019;56431,91;56760,13;56336,22;56593,23;26498031
09.09.2019;56673,93;57682,47;56657,46;57682,47;50975948
10.09.2019;57744,4;58015,51;57647,17;57893,23;45734010
11.09.2019;58048,84;58291,69;57789,23;57949,46;39196545
12.09.2019;58175,57;58314,42;57581,63;57886,6;37160335
13.09.2019;57897;58321,52;57897;58144,64;27391045
16.09.2019;57992,72;58525,39;57889,97;58525,39;39348701
17.09.2019;58400,61;58422,03;57790,52;57980,44;52243732
18.09.2019;58020,43;58308,07;57931;58297,28;64400992
19.09.2019;58173,35;58173,35;57891,36;58053,03;64468424
20.09.2019;58114,67;58203,82;57294,84;57485,19;84459417
23.09.2019;57457,88;57488,06;56727,95;56874,12;43097803
24.09.2019;57071,9;57610,78;56969,24;57462,78;41972173
25.09.2019;57230,29;57230,29;56742,58;57085,05;36505643
26.09.2019;57123,35;57436,95;57074,4;57377,87;34486447
27.09.2019;57493,47;57729,31;57322,74;57666,04;24648950
30.09.2019;57705,26;57705,8;57097,74;57320,3;30194305
01.10.2019;57245,86;57410,73;56777,36;56847,98;31379509
02.10.2019;56543,03;56733,42;55579,3;55598,64;31128902
03.10.2019;55426,51;56269,75;55086,12;55523,06;46189459
04.10.2019;55667,95;56079,14;55667,81;55980,47;33451010
07.10.2019;56143,58;56143,58;55739,92;55987,34;23423604
08.10.2019;56169,79;56308,28;55860,21;56247,95;31944088
09.10.2019;56258,16;56435,16;56130,07;56260,83;31563793
10.10.2019;56340,17;56353,97;55862,09;56034,97;33289349
11.10.2019;56238,65;56898,67;56125,37;56895,37;31038998
14.10.2019;56930,4;56971,44;56492,62;56647,08;27840281
15.10.2019;56911,34;56915,09;56614,22;56781,82;34954414
16.10.2019;56778,88;57081,38;56754,38;56898,36;31774001
17.10.2019;56915,64;57426,06;56862,11;57297,12;30260178
18.10.2019;57157,9;57157,9;56812,4;57024,61;33116852
21.10.2019;56951,4;57418,58;56951,4;57418,58;28749264
22.10.2019;57483,53;58001,26;57318,31;57986,45;36507559
23.10.2019;57870,77;57981,72;57743,5;57950,18;23230237
24.10.2019;58054,7;58167,5;57740,41;58012,97;28757238
25.10.2019;58010,95;58011,06;57262,43;57329,09;30601492
28.10.2019;57394,12;58119,41;57394,12;58101,72;27067340
29.10.2019;58154,62;58392,58;57968,88;58392,58;36861130
30.10.2019;58429,42;58489,07;58258,2;58430,48;26807799
31.10.2019;58628,93;58628,93;57665,64;57783,02;37242537
04.11.2019;58294,43;59326,52;58250,46;59326,13;43082010
05.11.2019;59352,2;59651,52;59234,53;59517,7;41717214
06.11.2019;59378,52;59523,8;59174,29;59174,29;33650760
07.11.2019;59447,25;59612,69;59376,45;59492,22;38615379
08.11.2019;59373,7;59407,09;59127,98;59191,71;48389318
12.11.2019;59262;59472,48;59086,57;59141,35;40909288
13.11.2019;59153,84;59153,84;58654,29;58816,98;49661698
14.11.2019;58799,02;59030,03;58510,17;58622,1;41968671
15.11.2019;58688,74;58811,73;58553,98;58751,67;27693967
18.11.2019;58959;59004,58;58573,22;58851,05;32333162
19.11.2019;58877,51;58935,82;58273,14;58447,3;37081896
20.11.2019;58285,36;58325,97;57673,04;58026,68;30248416
21.11.2019;57824,01;57826,32;57321,76;57618,54;32744747
22.11.2019;57589,17;58079,3;57589,17;57863,03;34408666
25.11.2019;58036,33;58237,66;58036,33;58151,15;30611850
26.11.2019;58180,49;58200,58;57774,39;58051,64;83275189
27.11.2019;58182,76;58190,11;57734,52;57867,89;28453598
28.11.2019;57808,66;57808,66;57460,76;57669,94;24108920
29.11.2019;57513,28;57733,05;57425,36;57502,14;25584992
02.12.2019;57643,57;57726,77;56790,36;56868,74;41084039
03.12.2019;56822,55;56861,23;56149,81;56191,17;30455601
04.12.2019;56280,78;56718,08;56012,55;56123,68;34143222
05.12.2019;56342,87;56552,1;56091,84;56338,75;30441034
06.12.2019;55824,56;55994,68;55629,42;55994,68;57626597
09.12.2019;55970,05;55970,05;55545,37;55867,95;27305021
10.12.2019;55949,24;55949,24;55324,52;55609,32;27993934
11.12.2019;55658,48;55805,07;55205,88;55531,27;35129956
12.12.2019;55728,18;56621,06;55712,66;56621,06;38195761
13.12.2019;56943,72;57084;56635,86;56729,11;41582155
16.12.2019;56732,32;56987,95;56691,23;56832,07;32979587
17.12.2019;56929,64;57302,98;56835,09;57225,67;45795789
18.12.2019;57283,83;57306,88;56786,09;57169,88;42341856
19.12.2019;57287,87;57348,61;57137,25;57346,95;33988912
20.12.2019;57236,85;57440,92;57097,4;57202,89;74856919
23.12.2019;57176,11;57569,71;57172,18;57569,71;31188919
27.12.2019;57769,5;58132,76;57766,76;57877,81;22200362
30.12.2019;57935,09;58048,6;57780,56;57832,88;20045404
02.01.2020;58122,41;59048,28;58099,1;59048,28;34491073
03.01.2020;58784,34;58784,34;58217,14;58603,27;32907436
07.01.2020;58597,73;58710,74;58216,62;58283,26;34053142
08.01.2020;58191,52;58192,21;57524,72;57596,09;34329726
09.01.2020;58062,05;58447,25;57983,93;58397,17;39292721
10.01.2020;58602,57;58732,09;58327,22;58732,09;33485180
13.01.2020;58780,41;59275,02;58772,62;59275,02;38113281
14.01.2020;59263,65;59298,22;58894,63;59118,97;47634529
15.01.2020;59087,67;59162,08;58616,41;58671,25;38504406
16.01.2020;58824,5;58998,65;58718,97;58962,37;43852653
17.01.2020;58893,5;59130,3;58543,53;59039,84;34074400
20.01.2020;59082,18;59214,29;59014,56;59110,06;27949866
21.01.2020;59019,3;59019,39;58572,59;58616,01;33146421
22.01.2020;58944,72;58944,72;58343,74;58401,69;41675607
23.01.2020;58372,99;58610,62;58292,33;58401,85;36448645
24.01.2020;58518,22;58850,48;58485,78;58607,31;33189386
27.01.2020;58158,26;58187,8;57020,13;57063,12;36698840
28.01.2020;57216,16;57477,97;56991,82;57336,45;28349737
29.01.2020;57523,58;57714,43;57145,55;57351,22;38408636
30.01.2020;56822,54;57161,11;56564,95;56923,36;39524373
31.01.2020;57073,39;57073,39;56371,34;56681,27;55729130
03.02.2020;56550,46;56867,68;56340,25;56795,27;38904472
04.02.2020;57035,64;57777,94;57035,64;57607,63;47119108
05.02.2020;57628,03;58332,39;57547,97;58121,81;37084070
06.02.2020;58380,56;58537,34;57826,8;57900,04;34573831
07.02.2020;57720,85;57834,47;57482,67;57816,25;29845256
10.02.2020;57816,95;57903,79;57320,5;57474,88;25896492
11.02.2020;57688,79;57936,05;57534,73;57816,86;32401033
12.02.2020;58046,88;58322,47;58013,58;58156,08;29968550
13.02.2020;58072,96;58072,96;57462,55;57960,23;32919892
14.02.2020;58172,63;58195,19;57771,07;57895,19;32594199
17.02.2020;58209,66;58221,62;57989,1;58080,88;24358543
18.02.2020;57686,01;57992,37;57686,01;57894,45;25624122
19.02.2020;58051,25;58100,2;57501,28;57957,76;33871626
20.02.2020;57983,93;58016,88;57685,87;57693,12;32373770
21.02.2020;57572,2;57786,69;57365,57;57424,47;27832144
24.02.2020;56862,02;56862,02;55042,35;55088,26;42624449
25.02.2020;55088,22;55219,41;53774,51;53781,02;51136176
26.02.2020;53735,28;53903,15;52721,44;53451,01;53346901
27.02.2020;53221,8;53221,8;50947,43;51318,69;69016882
28.02.2020;50384,77;50384,77;48324,78;49276,54;128936299
02.03.2020;50300,61;51045,31;49395,31;50150,48;67465505
03.03.2020;50641,71;52562,98;50641,71;52231,14;62600374
04.03.2020;51993,34;52287,56;51567;51585,66;47979720
05.03.2020;52014,52;52379,79;50700,44;50753,91;40292201
06.03.2020;50340,91;50340,91;48999,82;49326,23;55551456
09.03.2020;47597,42;47597,42;45215,96;45625,56;71798677
10.03.2020;45992,92;46427,48;44887,9;45043,23;59076804
11.03.2020;45206,25;45368,82;42279,02;42546,88;75807498
12.03.2020;40950,14;40950,14;37164,02;37164,02;94223131
13.03.2020;37770,04;40413,06;37499,65;38629,63;109956952
16.03.2020;38031,23;38031,23;35588,11;37738,36;91736116
17.03.2020;38462,17;40102,09;38173,86;39925,44;113019549
18.03.2020;39791,77;40765,01;38791,06;39313,78;107648470
19.03.2020;39369,43;41041,92;39133,61;41041,92;74990042
20.03.2020;41884,2;43018,7;41039,36;41153,2;154249619
23.03.2020;40442,12;40466,56;39081,81;39207,33;65061799
24.03.2020;40373,44;40807,53;39758,86;40275,9;62890236
25.03.2020;41144,03;41671,21;39495,57;40144,28;72853502
26.03.2020;39779,01;41218,22;39571,12;41202,98;57583410
27.03.2020;41314,79;41438,99;40664,28;40886,9;49872655
30.03.2020;41073,94;41139,09;40127,25;40827,13;62092773
31.03.2020;41042,71;41854,3;41033,74;41624,62;106856874
01.04.2020;41146,45;41373;40877,15;41028,82;60791370
02.04.2020;41170,87;41402,82;40661,03;41219,51;77958612
03.04.2020;41173,09;41621,89;40915,56;41532,37;88428661
06.04.2020;42297,83;43554,47;42297,83;43514,41;103452488
07.04.2020;44116,52;45387,4;44104,47;44110,86;115459592
08.04.2020;44042,59;44463,43;43314,51;43573,02;91765587
09.04.2020;43958,32;44505,76;43720,62;44499,23;78342921
14.04.2020;45015,42;46092,44;44953,36;46092,44;83717072
15.04.2020;46266,01;46394,37;44641,59;44666,91;90647857
16.04.2020;44853,27;44958,6;44440,72;44645,12;78328170
17.04.2020;45225,78;45512,77;45044,47;45353,23;67705853
20.04.2020;45501,22;45681,59;44935,17;45617,35;58217109
21.04.2020;45299,96;45299,96;43852,41;43959,51;65530006
22.04.2020;43982,03;44853,39;43523,94;44777,61;55074495
23.04.2020;45004,16;45450,43;44518,74;45450,43;53108527
24.04.2020;45162,8;45463,94;44884,25;44884,25;47594700
27.04.2020;45344,34;45429,14;44455,02;44704,71;60387846
28.04.2020;44711,22;45399,85;44532,68;44754,03;72442266
29.04.2020;45081,71;46214,68;44913,19;46114,95;65722184
30.04.2020;46402,86;46856,54;45833,61;46117;71554034
04.05.2020;45636,86;45639,53;44884,71;45023,6;42116900
05.05.2020;45373,53;45374;44859,87;45018,81;47305158
06.05.2020;45204,76;45205;44211,91;44312,99;60573067
07.05.2020;44515,56;45072,95;44153,27;44769,05;50991136
08.05.2020;45190,23;45397,98;45117,1;45228,14;39119140
11.05.2020;45527,26;45595,65;44763,79;44840,24;39225921
12.05.2020;44875,33;45701,73;44845,58;45687,43;54205354
13.05.2020;45447,39;45937,83;45279,95;45431,66;47828184
14.05.2020;45142,76;45142,76;43996,33;44450,71;51355431
15.05.2020;44796,1;44940,15;44266,47;44348,22;34116116
18.05.2020;44994,42;45873,81;44812,88;45873,81;53619072
19.05.2020;46229,78;46310,97;45728,13;45949,97;44614054
20.05.2020;45969,68;46491,15;45848,88;46295,02;51723773
21.05.2020;46188,2;46406,92;46008,18;46073,39;45391413
22.05.2020;45820,75;45993,38;45557,37;45915,72;52569776
25.05.2020;46240,77;46487,9;46026,97;46412,32;37270352
26.05.2020;46838,65;47928,72;46769,81;47897,84;103883550
27.05.2020;47999,95;49151,07;47836,3;47889,07;106427299
28.05.2020;48505,68;49053,31;47567,32;48144,34;101489708
29.05.2020;48035,66;48177,01;47690,82;48127,64;175526858
01.06.2020;48598,87;48875,99;48350,1;48647,15;65926353
02.06.2020;48777,35;48879,21;48523,16;48879,21;74901211
03.06.2020;49168,21;50061,4;49058,3;49728,3;94349709
04.06.2020;49677,97;50202,54;49552,06;50202,54;89733755
05.06.2020;50444,76;51573,79;50444,76;51494,63;102913799
