"";"ticker";"ref_date";"price_open";"price_high";"price_low";"price_close";"volume";"price_adjusted";"ret_adjusted_prices";"ret_closing_prices";"cumret_adjusted_prices"
"395";"AAPL";2015-07-27;30,772499;30,9025;30,530001;30,692499;177822000;27,852587;-0,0138954190367563;-0,0138956144578313;1,57680399910552
"396";"AAPL";2015-07-28;30,844999;30,977501;30,637501;30,844999;134472400;27,990971;0,00496844332628776;0,00496864070924952;1,58463826041174
"397";"AAPL";2015-07-29;30,7875;30,875;30,567499;30,747499;148046800;27,902494;-0,00316091213841774;-0,00316096622340623;1,5796293580994
"398";"AAPL";2015-07-30;30,58;30,6425;30,4275;30,592501;134513200;27,761835;-0,00504109059211699;-0,00504099536681024;1,57166630340326
"399";"AAPL";2015-07-31;30,65;30,66;30,227501;30,325001;171540000;27,519091;-0,0087438024179598;-0,00874397291022389;1,55792396377933
"400";"AAPL";2015-08-03;30,375;30,6425;29,379999;29,610001;279904000;26,870247;-0,023577959024882;-0,0235779052406296;1,52119129639746
"401";"AAPL";2015-08-04;29,355;29,424999;28,3125;28,66;496554400;26,008142;-0,032083999823299;-0,0320837881768393;1,47238539511264
"402";"AAPL";2015-08-05;28,237499;29,360001;28,025;28,85;397250400;26,180565;0,00662957776837736;0,00662944870900217;1,48214668859456
"403";"AAPL";2015-08-06;28,9925;29,125;28,530001;28,782499;211612000;26,237543;0,00217634722550852;-0,00233972270363947;1,48537235442808
"404";"AAPL";2015-08-07;28,645;29,0625;28,625;28,879999;154681600;26,32642;0,00338739797396426;0,00338747514592108;1,49040390173206
"405";"AAPL";2015-08-10;29,1325;29,997499;29,1325;29,93;219806400;27,283579;0,0363573550828407;0,0363573766051724;1,54459104560418
"406";"AAPL";2015-08-11;29,452499;29,545;28,3325;28,372499;388331200;25,863789;-0,0520382608161487;-0,0520381222853324;1,46421321391874
"407";"AAPL";2015-08-12;28,1325;28,855;27,407499;28,809999;404870000;26,262609;0,0154200144456793;0,0154198613241647;1,48679140282892
"408";"AAPL";2015-08-13;29,01;29,1;28,635;28,7875;194143200;26,2421;-0,000780920128689466;-0,000780944143732865;1,48563033749529
"409";"AAPL";2015-08-14;28,58;29,077499;28,502501;28,99;171718000;26,426693;0,00703423125435854;0,00703430308293518;1,49608060484772
"410";"AAPL";2015-08-17;29,01;29,4125;28,875;29,290001;163538800;26,700169;0,0103484760654691;0,0103484304932735;1,511562759179
"411";"AAPL";2015-08-18;29,1075;29,360001;29,002501;29,125;138242800;26,549759;-0,00563329767687981;-0,00563335590189973;1,50304767619926
"412";"AAPL";2015-08-19;29,025;29,129999;28,67;28,752501;193146000;26,210194;-0,0127897582799151;-0,0127896652360515;1,48382405973749
"413";"AAPL";2015-08-20;28,52;28,5875;27,907499;28,1625;274006400;25,672356;-0,0205201838643392;-0,0205199888524479;1,45337571720934
"414";"AAPL";2015-08-21;27,6075;27,975;26,4125;26,440001;513102000;24,102165;-0,0611627152568311;-0,0611628584110077;1,36448331205647
"415";"AAPL";2015-08-24;23,717501;27,200001;23;25,780001;648825200;23,500523;-0,0249621558893153;-0,0249621775732913;1,33042286691255
"416";"AAPL";2015-08-25;27,7775;27,7775;25,875;25,934999;414406400;23,641821;0,00601254703991061;0,00601233491030517;1,33842209698284
"417";"AAPL";2015-08-26;26,772499;27,4725;26,262501;27,422501;387098400;24,997793;0,057354803591483;0,0573550051033354;1,41518703347779
"418";"AAPL";2015-08-27;28,057501;28,309999;27,504999;28,23;338464400;25,733898;0,0294467995634653;0,0294465847589904;1,45685976239742
"419";"AAPL";2015-08-28;28,0425;28,327499;27,885;28,3225;212657600;25,818216;0,00327653432060693;0,0032766560396742;1,46163321340923
"420";"AAPL";2015-08-31;28,0075;28,6325;28;28,190001;224917200;25,697439;-0,00467797620098931;-0,00467822402683393;1,45479572802232
"421";"AAPL";2015-09-01;27,5375;27,969999;26,84;26,93;307383600;24,548841;-0,0446969832285622;-0,0446967348458057;1,38977074776593
"422";"AAPL";2015-09-02;27,557501;28,084999;27,282499;28,084999;247555200;25,601717;0,0428890308915195;0,0428889342740437;1,44937666829899
"423";"AAPL";2015-09-03;28,122499;28,195;27,51;27,592501;212935600;25,152758;-0,0175362847734002;-0,0175359806849201;1,42395998629978
"424";"AAPL";2015-09-04;27,2425;27,612499;27,127501;27,317499;199985200;24,902073;-0,00996650148663603;-0,00996654851983148;1,40976808697941
"425";"AAPL";2015-09-08;27,9375;28,139999;27,58;28,077499;219374400;25,594883;0,0278213785655514;0,0278209948868304;1,4489897786169
"426";"AAPL";2015-09-09;28,440001;28,504999;27,442499;27,5375;340043200;25,102623;-0,0192327505462713;-0,0192324465936228;1,42112171966066
"427";"AAPL";2015-09-10;27,567499;28,32;27,475;28,1425;251571200;25,654127;0,0219699750101812;0,0219700408533816;1,45234372832803
"428";"AAPL";2015-09-11;27,9475;28,5525;27,940001;28,5525;199662000;26,02788;0,0145689229651043;0,014568712800924;1,4735028122249
"429";"AAPL";2015-09-14;29,145;29,2225;28,715;28,827499;233453600;26,278559;0,00963117241972844;0,00963134576657043;1,48769437187039
"430";"AAPL";2015-09-15;28,9825;29,1325;28,605;29,07;173364800;26,499619;0,00841218120065101;0,00841214147644243;1,50020912649775
"431";"AAPL";2015-09-16;29,0625;29,135;28,860001;29,102501;148694000;26,529245;0,0011179783377262;0,00111802545579631;1,50188632780323
"432";"AAPL";2015-09-17;28,915001;29,122499;28,43;28,48;256450400;25,961786;-0,0213899415531803;-0,0213899485820823;1,469761067032
"433";"AAPL";2015-09-18;28,0525;28,575001;27,967501;28,362499;297141200;25,854677;-0,00412564066278032;-0,00412573735955057;1,46369736100928
"434";"AAPL";2015-09-21;28,4175;28,842501;28,415001;28,8025;200888000;26,255774;0,0155135181151171;0,0155134778497479;1,48640445653435
"435";"AAPL";2015-09-22;28,344999;28,545;28,129999;28,35;201384800;25,843283;-0,0157104871484649;-0,0157104418019268;1,46305231842255
"436";"AAPL";2015-09-23;28,407499;28,68;28,325001;28,58;143026800;26,052946;0,00811286244089038;0,00811287477954137;1,47492186062573
"437";"AAPL";2015-09-24;28,3125;28,875;28,092501;28,75;200878000;26,207918;0,00594834841326586;0,00594821553533942;1,48369520973508
"438";"AAPL";2015-09-25;29,110001;29,172501;28,504999;28,6775;224607600;26,141823;-0,00252194775639947;-0,00252173913043485;1,47995340792971
"439";"AAPL";2015-09-28;28,4625;28,6425;28,110001;28,110001;208436000;25,624506;-0,0197888647627978;-0,0197889983436491;1,45066681008494
"440";"AAPL";2015-09-29;28,2075;28,377501;26,965;27,264999;293461600;24,854214;-0,0300607551224598;-0,0300605467783512;1,4070586703427
"441";"AAPL";2015-09-30;27,5425;27,885;27,182501;27,575001;265892000;25,136812;0,011370224783612;0,0113699619061054;1,42305724370823
"442";"AAPL";2015-10-01;27,2675;27,405001;26,827499;27,395;255716400;24,972729;-0,00652759785131063;-0,00652768788657532;1,41376809830191
"443";"AAPL";2015-10-02;27,002501;27,752501;26,887501;27,594999;232079200;25,155037;0,00730028344118905;0,00730056579667826;1,42408900613962
"444";"AAPL";2015-10-05;27,469999;27,842501;27,2675;27,695;208258800;25,246199;0,00362400580050837;0,00362388126921109;1,42924991295831
"445";"AAPL";2015-10-06;27,657499;27,934999;27,442499;27,827499;192787200;25,366982;0,00478420533720736;0,00478422097851605;1,43608773802009
"446";"AAPL";2015-10-07;27,934999;27,942499;27,352501;27,695;187062400;25,246199;-0,00476142569896565;-0,00476144119167876;1,42924991295831
"447";"AAPL";2015-10-08;27,547501;27,547501;27,0525;27,375;247918400;24,954493;-0,0115544522167476;-0,0115544322079798;1,41273571313324
"448";"AAPL";2015-10-09;27,5;28,07;27,372499;28,030001;211064400;25,551579;0,023926993828326;0,0239269771689496;1,44653823182244
"449";"AAPL";2015-10-12;28,182501;28,1875;27,860001;27,9;121868800;25,433069;-0,00463806952987134;-0,00463792348776582;1,43982908692563
"450";"AAPL";2015-10-13;27,705;28,112499;27,67;27,9475;132197200;25,476374;0,00170270445930054;0,00170250896057356;1,44228069033257
"451";"AAPL";2015-10-14;27,8225;27,879999;27,389999;27,5525;177849600;25,116295;-0,0141338402395882;-0,0141336434385904;1,42189572547476
"452";"AAPL";2015-10-15;27,7325;28,025;27,622499;27,965;150694000;25,492325;0,0149715553189673;0,0149714182016152;1,44318371598651
"453";"AAPL";2015-10-16;27,945;28;27,6325;27,76;156930400;25,305449;-0,00733067697826706;-0,00733059181119255;1,43260420234432
"454";"AAPL";2015-10-19;27,700001;27,9375;27,5275;27,932501;119036800;25,4627;0,00621411617711276;0,00621401296829971;1,44150657129351
"455";"AAPL";2015-10-20;27,834999;28,5425;27,705;28,442499;195871200;25,927605;0,0182582758309213;0,018258229007134;1,46782599588427
"456";"AAPL";2015-10-21;28,5;28,895;28,424999;28,440001;167180800;25,925323;-0,0000880142998167521;-0,0000878263193400119;1,46769680620699
"457";"AAPL";2015-10-22;28,5825;28,875;28,525;28,875;166616400;26,321863;0,0152954699927943;0,0152953229502348;1,49014591866485
"458";"AAPL";2015-10-23;29,174999;29,807501;29,0825;29,77;237467600;27,137728;0,0309957163746351;0,0309956709956709;1,5363340589166
"459";"AAPL";2015-10-26;29,52;29,532499;28,73;28,82;265335200;26,271721;-0,0319115513280994;-0,0319113201209271;1,48730725573838
"460";"AAPL";2015-10-27;28,85;29,135;28,497499;28,637501;279537600;26,105362;-0,00633224599180238;-0,006332373351839;1,47788926032965
"461";"AAPL";2015-10-28;29,2325;29,825001;29,014999;29,817499;342205600;27,181025;0,041204676648422;0,0412046428213133;1,53878520942371
"462";"AAPL";2015-10-29;29,674999;30,172501;29,567499;30,1325;204909200;27,46817;0,0105641711451279;0,0105642998428539;1,55504119973165
"463";"AAPL";2015-10-30;30,247499;30,305;29,862499;29,875;197461200;27,233442;-0,00854545461164691;-0,00854559030946656;1,54175266574011
"464";"AAPL";2015-11-02;30,200001;30,34;29,9025;30,295;128813200;27,616306;0,0140585975140417;0,0140585774058577;1,56342754593395
"465";"AAPL";2015-11-03;30,1975;30,872499;30,174999;30,6425;182076000;27,933075;0,011470361025113;0,0114705396930186;1,58136062432242
"466";"AAPL";2015-11-04;30,782499;30,955;30,405001;30,5;179544400;27,803177;-0,00465032940340426;-0,00465040385086068;1,57400677651374
"467";"AAPL";2015-11-05;30,4625;30,672501;30,045;30,23;158210800;27,675014;-0,00460965306231009;-0,00885245901639342;1,56675115135629
"468";"AAPL";2015-11-06;30,2775;30,452499;30,155001;30,264999;132169200;27,707052;0,00115765072422369;0,00115775719483957;1,56856490196134
"469";"AAPL";2015-11-09;30,24;30,452499;30,012501;30,1425;135485600;27,594904;-0,00404763379373607;-0,00404754680480912;1,56221592565649
"470";"AAPL";2015-11-10;29,225;29,5175;29,014999;29,192499;236511600;26,725199;-0,0315168699264183;-0,0315169942771832;1,51297976953059
"471";"AAPL";2015-11-11;29,092501;29,355;28,8025;29,0275;180872000;26,574146;-0,00565208139329476;-0,00565210261718263;1,5044282847268
"472";"AAPL";2015-11-12;29,065001;29,205;28,9125;28,93;130102400;26,48489;-0,00335875327846846;-0,00335888381707006;1,49937528129325
"473";"AAPL";2015-11-13;28,799999;28,8925;28,067499;28,084999;183249600;25,711298;-0,0292088054736116;-0,0292084687175942;1,45558032037002
"474";"AAPL";2015-11-16;27,844999;28,559999;27,75;28,545;152426800;26,132421;0,0163789086027475;0,0163788861092715;1,47942113740131
"475";"AAPL";2015-11-17;28,73;28,762501;28,33;28,422501;110467600;26,020275;-0,00429145083802218;-0,00429143457698378;1,47307227432143
"476";"AAPL";2015-11-18;28,940001;29,372499;28,875;29,3225;186698800;26,84421;0,031665114992059;0,0316650177969913;1,51971727727943
"477";"AAPL";2015-11-19;29,41;29,9375;29,190001;29,695;173183200;27,18523;0,0127036705494405;0,0127035552903061;1,53902326489828
"478";"AAPL";2015-11-20;29,799999;29,98;29,7125;29,825001;137148400;27,304241;0,00437778161155888;0,00437787506314202;1,54576077264711
"479";"AAPL";2015-11-23;29,817499;29,932501;29,334999;29,4375;129930000;26,949488;-0,0129925970108454;-0,0129924890865888;1,52567732585293
"480";"AAPL";2015-11-24;29,3325;29,8375;29,280001;29,719999;171212800;27,208111;0,00959658305938871;0,00959656900212313;1,54031861503231
"481";"AAPL";2015-11-25;29,8025;29,807501;29,48;29,5075;85553200;27,013575;-0,00714992672589432;-0,00715003388795543;1,5293054498003
"482";"AAPL";2015-11-27;29,5725;29,602501;29,4;29,452499;52185600;26,963223;-0,00186395173537746;-0,00186396678810474;1,52645489825322
"483";"AAPL";2015-11-30;29,497499;29,852501;29,4375;29,575001;156721200;27,075373;0,00415936922674276;0,00415930750052818;1,53280398778302
"484";"AAPL";2015-12-01;29,6875;29,702499;29,215;29,334999;139409600;26,855658;-0,00811493898902149;-0,00811502931141073;1,52036537694004
"485";"AAPL";2015-12-02;29,334999;29,5275;29,02;29,07;133546400;26,61305;-0,00903377604823519;-0,00903354385660626;1,50663073661327
"486";"AAPL";2015-12-03;29,137501;29,1975;28,555;28,799999;166278000;26,365871;-0,00928788695771443;-0,00928796009631927;1,49263732064459
"487";"AAPL";2015-12-04;28,8225;29,8125;28,7775;29,7575;231108000;27,242449;0,0332466922864032;0,0332465636543946;1,54226257433926
"488";"AAPL";2015-12-07;29,745001;29,965;29,452499;29,57;128336800;27,070797;-0,00630090194901356;-0,00630093253801567;1,53254492907871
"489";"AAPL";2015-12-08;29,379999;29,65;29,215;29,557501;137238000;27,059349;-0,000422891132462744;-0,000422691917484008;1,53189682941811
"490";"AAPL";2015-12-09;29,41;29,422501;28,77;28,905001;185445600;26,461996;-0,0220756604307074;-0,0220756145791893;1,49807919519699
"491";"AAPL";2015-12-10;29,01;29,235001;28,877501;29,0425;116850800;26,587877;0,00475704856126491;0,00475692770258007;1,50520563067717
"492";"AAPL";2015-12-11;28,797501;28,8475;28,2125;28,295;187544800;25,903553;-0,0257381963968014;-0,0257381423775501;1,46646435253723
"493";"AAPL";2015-12-14;28,045;28,17;27,4475;28,120001;257274800;25,743345;-0,00618478862725891;-0,00618480296872248;1,45739458048737
"494";"AAPL";2015-12-15;27,985001;28,200001;27,5875;27,622499;213292400;25,287886;-0,0176923006703287;-0,0176921046339933;1,43160991737408
"495";"AAPL";2015-12-16;27,7675;27,997499;27,200001;27,834999;224954000;25,482428;0,00769309067590696;0,00769300417025987;1,44262342228097
"496";"AAPL";2015-12-17;28,004999;28,0625;27,245001;27,245001;179091200;24,942301;-0,0211960571418076;-0,0211962644582815;1,41204549378819
"497";"AAPL";2015-12-18;27,227501;27,379999;26,452499;26,5075;385813200;24,267134;-0,0270691545258797;-0,0270692227172242;1,37382261611927
"498";"AAPL";2015-12-21;26,82;26,842501;26,3925;26,8325;190362400;24,564665;0,0122606567384513;0,0122606809393568;1,39066658363503
"499";"AAPL";2015-12-22;26,85;26,93;26,612499;26,807501;131157600;24,541775;-0,000931826263456115;-0,000931668685362985;1,38937072398869
"500";"AAPL";2015-12-23;26,817499;27,2125;26,799999;27,1525;130629600;24,857613;0,0128694032929566;0,0128694949969415;1,40725109615912
"501";"AAPL";2015-12-24;27,25;27,25;26,987499;27,0075;54281600;24,724865;-0,00534033577560322;-0,00534020808397018;1,39973590278505
"502";"AAPL";2015-12-28;26,897499;26,922501;26,545;26,705;106816800;24,447941;-0,0112002229334721;-0,0112005924280293;1,38405854862587
"503";"AAPL";2015-12-29;26,74;27,3575;26,715;27,184999;123724800;24,887365;0,0179738653655945;0,0179741246957499;1,40893543063697
"504";"AAPL";2015-12-30;27,145;27,174999;26,795;26,83;100855200;24,562372;-0,0130585540092332;-0,0130586357571689;1,39053677122048
"505";"AAPL";2015-12-31;26,752501;26,7575;26,205;26,315001;163649200;24,0909;-0,0191948888323977;-0,0191948937756243;1,36384557247954
"506";"AAPL";2016-01-04;25,6525;26,342501;25,5;26,3375;270597600;24,111496;0,000854928624501206;0,000854987617138869;1,36501156309885
"507";"AAPL";2016-01-05;26,4375;26,4625;25,602501;25,6775;223164000;23,50728;-0,0250592497454325;-0,0250593260560038;1,33080539743375
"508";"AAPL";2016-01-06;25,139999;25,592501;24,967501;25,174999;273829600;23,047251;-0,0195696397031049;-0,019569701100185;1,30476201529103
"509";"AAPL";2016-01-07;24,67;25,032499;24,1075;24,112499;324377600;22,074553;-0,042204512807189;-0,0422045697002809;1,24969517010634
"510";"AAPL";2016-01-08;24,637501;24,7775;24,190001;24,24;283192000;22,191278;0,0052877627918444;0,00528775553292915;1,25630326172798
"511";"AAPL";2016-01-11;24,7425;24,764999;24,334999;24,6325;198957600;22,550602;0,0161921273754491;0,0161922442244224;1,27664548416407
"512";"AAPL";2016-01-12;25,137501;25,172501;24,709999;24,99;196616800;22,877884;0,0145132267422394;0,0145133461889779;1,2951737295452
"513";"AAPL";2016-01-13;25,08;25,297501;24,325001;24,3475;249758400;22,289694;-0,025709982619022;-0,0257102841136454;1,26187483546998
"514";"AAPL";2016-01-14;24,49;25,120001;23,934999;24,879999;252680400;22,777184;0,0218706456894382;0,0218707875551905;1,28947285290096
"515";"AAPL";2016-01-15;24,049999;24,4275;23,84;24,282499;319335600;22,230183;-0,0240153040867562;-0,0240152742771412;1,25850577022693
"516";"AAPL";2016-01-19;24,602501;24,6625;23,875;24,165001;212350800;22,122618;-0,00483869161131067;-0,00483879356898154;1,25241624891374
"517";"AAPL";2016-01-20;23,775;24,547501;23,355;24,1975;289337600;22,15237;0,00134486795369337;0,00134487890151558;1,25410058339159
"518";"AAPL";2016-01-21;24,264999;24,469999;23,735001;24,075001;208646000;22,040224;-0,00506248315642988;-0,00506246513069541;1,24775172031171
"519";"AAPL";2016-01-22;24,657499;25,365;24,592501;25,355;263202000;23,21203;0,0531667010280839;0,053167142132206;1,31409056298279
"520";"AAPL";2016-01-25;25,379999;25,3825;24,8025;24,860001;207178000;22,758869;-0,019522678542118;-0,0195227371327155;1,28843599534645
"521";"AAPL";2016-01-26;24,9825;25,219999;24,5175;24,997499;300308000;22,884748;0,00553098662328066;0,00553089277832286;1,29556231760167
"522";"AAPL";2016-01-27;24,01;24,157499;23,334999;23,355;533478800;21,381077;-0,0657062511678083;-0,0657065332815895;1,21043577455778
"523";"AAPL";2016-01-28;23,4475;23,629999;23,0975;23,522499;222715200;21,534414;0,00717162189725062;0,0071718689788054;1,21911656226382
"524";"AAPL";2016-01-29;23,6975;24,334999;23,5875;24,334999;257666000;22,278244;0,0345414553653514;0,0345413980036731;1,26122662258441
"525";"AAPL";2016-02-01;24,1175;24,1775;23,85;24,1075;163774000;22,069975;-0,0093485375238731;-0,00934863403939312;1,24943599817707
"526";"AAPL";2016-02-02;23,855;24,01;23,57;23,620001;149428800;21,623678;-0,0202219078182009;-0,0202218811573163;1,2241700185972
"527";"AAPL";2016-02-03;23,75;24,209999;23,52;24,0875;183857200;22,051662;0,0197923775964477;0,0197925055125949;1,24839925384752
"528";"AAPL";2016-02-04;23,965;24,3325;23,797501;24,15;185886800;22,228849;0,0080350859722047;0,00259470679813179;1,25843024917982
"529";"AAPL";2016-02-05;24,129999;24,23;23,422501;23,504999;185672400;21,63516;-0,0267080405287742;-0,0267081159420288;1,22482004308209
"530";"AAPL";2016-02-08;23,282499;23,924999;23,26;23,752501;216085600;21,862976;0,0105298967051781;0,010529760073591;1,23771727161818
"531";"AAPL";2016-02-09;23,5725;23,985001;23,4825;23,747499;177324800;21,858366;-0,000210858759575938;-0,000210588350254004;1,23745628808958
"532";"AAPL";2016-02-10;23,98;24,0875;23,525;23,567499;169374400;21,692692;-0,00757943205818767;-0,00757974555552143;1,22807707222903
"533";"AAPL";2016-02-11;23,4475;23,68;23,147499;23,424999;200298800;21,561525;-0,00604659855033218;-0,00604646254572883;1,22065138318439
"534";"AAPL";2016-02-12;23,547501;23,625;23,252501;23,497499;161405600;21,628258;0,00309500371610993;0,00309498412358522;1,22442930375142
"535";"AAPL";2016-02-16;23,754999;24,2125;23,6525;24,16;196231600;22,238056;0,028194503690496;0,0281945325330155;1,25895148027479
"536";"AAPL";2016-02-17;24,1675;24,5525;24,0375;24,530001;179452800;22,578619;0,0153144231672049;0,0153146109271523;1,2782315959907
"537";"AAPL";2016-02-18;24,709999;24,7225;24,022499;24,065001;156084000;22,150612;-0,0189562966627853;-0,0189563791701435;1,25400105865336
"538";"AAPL";2016-02-19;24;24,190001;23,950001;24,01;141496800;22,099989;-0,00228539960882335;-0,00228551829272716;1,25113516512444
"539";"AAPL";2016-02-22;24,077499;24,225;23,98;24,219999;137123200;22,293282;0,00874629394611914;0,00874631403581838;1,26207796104495
"540";"AAPL";2016-02-23;24,1;24,125;23,637501;23,672501;127770400;21,789339;-0,0226051507355446;-0,0226052032454668;1,23354849849552
"541";"AAPL";2016-02-24;23,495001;24,094999;23,33;24,025;145022800;22,113791;0,0148904012186877;0,0148906530830857;1,25191653056083
"542";"AAPL";2016-02-25;24,012501;24,190001;23,8125;24,190001;110330800;22,265673;0,0068682027428042;0,00686788761706558;1,26051494710979
"543";"AAPL";2016-02-26;24,299999;24,504999;24,145;24,227501;115964400;22,30019;0,00155023385100472;0,00155022730259513;1,26246904005049
"544";"AAPL";2016-02-29;24,215;24,557501;24,1625;24,172501;140865200;22,249561;-0,00227033940069576;-0,00227014746589005;1,25960280684671
"545";"AAPL";2016-03-01;24,4125;25,192499;24,355;25,1325;201628400;23,133194;0,0397146262795927;0,0397145086476571;1,30962746158135
"546";"AAPL";2016-03-02;25,127501;25,2225;24,91;25,1875;132678400;23,183821;0,00218850021315675;0,00218840147219734;1,31249358156018
"547";"AAPL";2016-03-03;25,145;25,4275;25,112499;25,375;147822800;23,356401;0,00744398431992743;0,00744416873449127;1,32226376320132
"548";"AAPL";2016-03-04;25,592501;25,9375;25,342501;25,752501;184220400;23,703871;0,0148768639483454;0,0148768866995073;1,34193490131029
"549";"AAPL";2016-03-07;25,5975;25,7075;25,24;25,467501;143315600;23,441544;-0,0110668422048027;-0,0110668862802878;1,32708391950837
"550";"AAPL";2016-03-08;25,195;25,440001;25,1;25,2575;126247600;23,248249;-0,00824583056474437;-0,00824584241696891;1,31614101036291
"551";"AAPL";2016-03-09;25,327499;25,395;25,067499;25,280001;108806800;23,268959;0,000890819777437768;0,000890864099772237;1,31731345480484
"552";"AAPL";2016-03-10;25,352501;25,559999;25,0375;25,2925;134054400;23,280468;0,000494607429580407;0,000494422448796605;1,31796500782667
"553";"AAPL";2016-03-11;25,559999;25,57;25,375;25,565001;109632800;23,531282;0,0107735806685674;0,0107739843827221;1,33216421015684
"554";"AAPL";2016-03-14;25,477501;25,727501;25,445;25,629999;100304400;23,591112;0,00254257290359261;0,00254246029562077;1,33555133478072
"555";"AAPL";2016-03-15;25,99;26,295;25,9625;26,145;160270800;24,065151;0,020093965896987;0,0200936800660818;1,36238785775548
"556";"AAPL";2016-03-16;26,1525;26,577499;26,147499;26,4925;153214000;24,385006;0,0132912110129706;0,0132912602792121;1,38049564225442
"557";"AAPL";2016-03-17;26,379999;26,6175;26,24;26,450001;137682800;24,345881;-0,00160446956625737;-0,00160418986505617;1,37828067901007
"558";"AAPL";2016-03-18;26,584999;26,625;26,297501;26,48;176820800;24,373499;0,00113440133877263;0,00113417765088175;1,37984420245754
"559";"AAPL";2016-03-21;26,4825;26,9125;26,285;26,477501;142010800;24,371201;-0,0000942827289590609;-0,0000943731117825086;1,3797141069806
"560";"AAPL";2016-03-22;26,3125;26,8225;26,3025;26,68;129777600;24,557587;0,00764779708640551;0,00764796496466946;1,39026588050804
"561";"AAPL";2016-03-23;26,620001;26,7675;26,475;26,532499;102814000;24,42182;-0,00552851548484801;-0,00552852323838071;1,38257977405959
"562";"AAPL";2016-03-24;26,3675;26,5625;26,2225;26,4175;104532000;24,315969;-0,00433427975474399;-0,00433426945573434;1,37658728653557
"563";"AAPL";2016-03-28;26,5;26,547501;26,264999;26,297501;77645600;24,205513;-0,00454252923253851;-0,00454240560234698;1,37033409854534
"564";"AAPL";2016-03-29;26,2225;26,9475;26,219999;26,92;124760400;24,778492;0,0236714255963093;0,0236714127323354;1,40277186020114
"565";"AAPL";2016-03-30;27,1625;27,605;27,15;27,389999;182404400;25,211107;0,017459294940144;0,0174591010401188;1,42726326784213
"566";"AAPL";2016-03-31;27,43;27,475;27,219999;27,247499;103553600;25,079943;-0,00520262755617984;-0,00520262888655088;1,41983774863493
"567";"AAPL";2016-04-01;27,195;27,5;27,049999;27,497499;103496000;25,310049;0,00917490123482345;0,00917515402055802;1,43286461974813
"568";"AAPL";2016-04-04;27,605;28,047501;27,567499;27,780001;149424800;25,570078;0,0102737454202479;0,0102737343494401;1,4475855060731
"569";"AAPL";2016-04-05;27,377501;27,682501;27,355;27,452499;106314800;25,268637;-0,0117888181647314;-0,0117891284453158;1,4305201837641
"570";"AAPL";2016-04-06;27,557501;27,745001;27,299999;27,74;105616400;25,533266;0,010472626600319;0,0104726713586256;1,44550148749288
"571";"AAPL";2016-04-07;27,487499;27,605;27,030001;27,135;127207600;24,976398;-0,0218095092104551;-0,0218096611391492;1,41397580948768
"572";"AAPL";2016-04-08;27,227501;27,442499;27,0425;27,165001;94326800;25,004005;0,00110532351382298;0,00110562004790848;1,41553871019788
"573";"AAPL";2016-04-11;27,2425;27,6525;27,2075;27,254999;117630000;25,08684;0,00331286927834151;0,00331301294632746;1,4202282049032
"574";"AAPL";2016-04-12;27,334999;27,625;27,165001;27,610001;108929200;25,413603;0,0130252754033588;0,0130252068620511;1,43872706840768
"575";"AAPL";2016-04-13;27,700001;28,084999;27,700001;28,01;133029200;25,781786;0,0144876348308425;0,0144874677838658;1,45957082079602
"576";"AAPL";2016-04-14;27,905001;28,0975;27,8325;28,025;101895600;25,795589;0,000535377960239058;0,000535523027490159;1,46035224284489
"577";"AAPL";2016-04-15;28,0275;28,075001;27,432501;27,4625;187756000;25,277842;-0,0200711447216809;-0,02007136485281;1,43104130163411
"578";"AAPL";2016-04-18;27,2225;27,237499;26,735001;26,870001;243286000;24,732475;-0,0215749034272783;-0,0215748384160218;1,40016672375091
"579";"AAPL";2016-04-19;26,969999;27;26,557501;26,727501;129539600;24,601311;-0,00530331072810153;-0,00530331204676915;1,39274120454371
"580";"AAPL";2016-04-20;26,66;27,022499;26,514999;26,782499;122444000;24,651937;0,00205785781091095;0,00205773072461968;1,39560726791006
"581";"AAPL";2016-04-21;26,7325;26,7325;26,379999;26,4925;126210000;24,385006;-0,0108279929483838;-0,0108279290890668;1,38049564225442
"582";"AAPL";2016-04-22;26,252501;26,620001;26,155001;26,42;134732400;24,318268;-0,00273684574857191;-0,00273662357270921;1,37671743862499
"583";"AAPL";2016-04-25;26,25;26,4125;26,127501;26,27;112126400;24,180202;-0,00567746025333704;-0,00567751703255115;1,36890118008712
"584";"AAPL";2016-04-26;25,977501;26,325001;25,977501;26,0875;224064800;24,012224;-0,00694692294133858;-0,00694708793300347;1,35939152907475
"585";"AAPL";2016-04-27;24;24,6775;23,92;24,455;458408400;22,509586;-0,062578043583135;-0,0625778629611883;1,27432346672177
"586";"AAPL";2016-04-28;24,4025;24,469999;23,5625;23,7075;328970800;21,821554;-0,0305661774499095;-0,0305663463504395;1,23537226950936
"587";"AAPL";2016-04-29;23,497499;23,68;23,127501;23,434999;274126000;21,570732;-0,0114942318040228;-0,0114942950543077;1,22117261427936
"588";"AAPL";2016-05-02;23,4925;23,52;23,1;23,41;192640400;21,54772;-0,00106681590592284;-0,00106673783088285;1,21986984791057
"589";"AAPL";2016-05-03;23,549999;23,934999;23,42;23,795;227325200;21,902084;0,0164455450507059;0,0164459632635627;1,23993127245038
"590";"AAPL";2016-05-04;23,799999;23,975;23,455;23,547501;164102000;21,674276;-0,0104012020043389;-0,0104013027947049;1,22703449681413
